x,y,z
-1.197088156609564802e-01,-1.588403434237723788e+00,2.000000000000000000e+00
-2.776865120566607281e-01,-1.568517093138276808e+00,2.000000000000000000e+00
-4.328896566148489611e-01,-1.532958647727009627e+00,2.000000000000000000e+00
-5.837675108184372519e-01,-1.482083386236412004e+00,2.000000000000000000e+00
-7.288125530218112491e-01,-1.416399637462172345e+00,2.000000000000000000e+00
0.000000000000000000e+00,1.618158986220605167e+00,2.100000000000000089e+00
1.615463402721707409e-01,1.610074931371569651e+00,2.100000000000000089e+00
3.214785629124622957e-01,1.585903540028281267e+00,2.100000000000000089e+00
4.781986780188170472e-01,1.545886324743042772e+00,2.100000000000000089e+00
6.301407900058745293e-01,1.490423124303051461e+00,2.100000000000000089e+00
7.757867435160447078e-01,1.420068108673407048e+00,2.100000000000000089e+00
9.136812923260055896e-01,1.335524241914004762e+00,2.100000000000000089e+00
1.042446639685925103e+00,1.237636258395018007e+00,2.100000000000000089e+00
1.160796204809148024e+00,1.127382222490302954e+00,2.100000000000000089e+00
1.267547477962128077e+00,1.005863756081480931e+00,2.100000000000000089e+00
1.361633835710799989e+00,8.742950315162443253e-01,2.100000000000000089e+00
1.442115198269354082e+00,7.339906399996106723e-01,2.100000000000000089e+00
1.508187422466706451e+00,5.863524566331488330e-01,2.100000000000000089e+00
1.559190336479250760e+00,4.328556333423616564e-01,2.100000000000000089e+00
1.594614336049495984e+00,2.750338596462664209e-01,2.100000000000000089e+00
1.614105476283352880e+00,1.144640385386926362e-01,2.100000000000000089e+00
1.617469008150519416e+00,-4.724946940517946170e-02,2.100000000000000089e+00
1.604671324352415107e+00,-2.084908762693530593e-01,2.100000000000000089e+00
1.575840295115198408e+00,-3.676491112157637686e-01,2.100000000000000089e+00
1.531263990552736320e+00,-5.231339177715453870e-01,2.100000000000000089e+00
1.471387802365250019e+00,-6.733917431460358927e-01,2.100000000000000089e+00
1.396809993632672109e+00,-8.169212608167271128e-01,2.100000000000000089e+00
1.308275721167712957e+00,-9.522883712876039075e-01,2.100000000000000089e+00
1.206669590155302618e+00,-1.078140531137259162e+00,2.100000000000000089e+00
1.093006815469995452e+00,-1.193220267185667538e+00,2.100000000000000089e+00
9.684230779845300896e-01,-1.296377740750536578e+00,2.100000000000000089e+00
8.341631772219516572e-01,-1.386582236455333961e+00,2.100000000000000089e+00
6.915685937302576969e-01,-1.462932460796618761e+00,2.100000000000000089e+00
5.420640854521945329e-01,-1.524665547570801749e+00,2.100000000000000089e+00
3.871434520148568925e-01,-1.571164680181080575e+00,2.100000000000000089e+00
2.283546091775983666e-01,-1.601965254664982741e+00,2.100000000000000089e+00
6.728412256943454295e-02,-1.616759521863581961e+00,2.100000000000000089e+00
-9.445864475026918838e-02,-1.615399662349364052e+00,2.100000000000000089e+00
-2.552576125155048836e-01,-1.597899263389085167e+00,2.100000000000000089e+00
-4.135061305934341624e-01,-1.564433183184293696e+00,2.100000000000000089e+00
-5.676230321014269498e-01,-1.515335803745981202e+00,2.100000000000000089e+00
-7.160684319038912449e-01,-1.451097689860058715e+00,2.100000000000000089e+00
-8.573591126355254444e-01,-1.372360687526176903e+00,2.100000000000000089e+00
-9.900833445189481941e-01,-1.279911510844663924e+00,2.100000000000000089e+00
-1.112914990901978873e+00,-1.174673881429286304e+00,2.100000000000000089e+00
-1.224626758576701668e+00,-1.057699298886227934e+00,2.100000000000000089e+00
-1.324102460487512456e+00,-9.301565345776011684e-01,2.100000000000000089e+00
-1.410348168303212857e+00,-7.933199536443473754e-01,2.100000000000000089e+00
-1.482502143420348917e+00,-6.485567819709909809e-01,2.100000000000000089e+00
-1.539843447170484714e+00,-4.973134453165481417e-01,2.100000000000000089e+00
-1.581799144201062157e+00,-3.411011171064725067e-01,2.100000000000000089e+00
-1.607950027056062714e+00,-1.814806192873060775e-01,2.100000000000000089e+00
-1.618034804758330392e+00,-2.004682710973924170e-02,2.100000000000000089e+00
-1.611952713542649462e+00,1.415872663377095164e-01,2.100000000000000089e+00
-1.589764523653974804e+00,3.018066666224382133e-01,2.100000000000000089e+00
-1.551691932151233244e+00,4.590105144582954932e-01,2.100000000000000089e+00
-1.498115347783594675e+00,6.116280809623901860e-01,2.100000000000000089e+00
-1.429570090071996757e+00,7.581344618588706785e-01,2.100000000000000089e+00
-1.346741040573443460e+00,8.970658138183930097e-01,2.100000000000000089e+00
-1.250455799770881615e+00,1.027033980696774096e+00,2.100000000000000089e+00
-1.141676417962741219e+00,1.146740363532330331e+00,2.100000000000000089e+00
-1.021489782774364752e+00,1.254988895717439323e+00,2.100000000000000089e+00
-8.910967593361370787e-01,1.350697993700712862e+00,2.100000000000000089e+00
-7.518001916360480541e-01,1.432911363812325423e+00,2.100000000000000089e+00
-6.049918849332357462e-01,1.500807557234246969e+00,2.100000000000000089e+00
-4.521386992998991938e-01,1.553708177645304112e+00,2.100000000000000089e+00
-2.947678932403399177e-01,1.591084659532970402e+00,2.100000000000000089e+00
-1.344518638288354773e-01,1.612563549445245492e+00,2.100000000000000089e+00
2.720756416217091217e-02,1.617930237414103578e+00,2.100000000000000089e+00
1.885951431656924249e-01,1.607131101267351037e+00,2.100000000000000089e+00
3.480983418399682394e-01,1.580274042403646328e+00,2.100000000000000089e+00
5.041234569485938399e-01,1.537627407677391700e+00,2.100000000000000089e+00
6.551115371164472068e-01,1.479617308165669831e+00,2.100000000000000089e+00
7.995539593565172964e-01,1.406823361607210998e+00,2.100000000000000089e+00
9.360075027320957641e-01,1.319972901053549252e+00,2.100000000000000089e+00
1.063108768543319149e+00,1.219933707597590677e+00,2.100000000000000089e+00
1.179587802956295839e+00,1.107705339791785537e+00,2.100000000000000089e+00
1.284280785962018889e+00,9.844091463894855121e-01,2.100000000000000089e+00
1.376141659881195967e+00,8.512770621988609010e-01,2.100000000000000089e+00
1.454252581226792795e+00,7.096392989975311982e-01,2.100000000000000089e+00
1.517833091492762687e+00,5.609110544961826150e-01,2.100000000000000089e+00
1.566247915237450883e+00,4.065783721508503534e-01,2.100000000000000089e+00
1.599013307545812834e+00,2.481832931079295257e-01,2.100000000000000089e+00
1.615801887448702345e+00,8.730844863876227602e-02,2.100000000000000089e+00
1.616445909005296500e+00,-7.443875298886601377e-02,2.100000000000000089e+00
1.600938937365086856e+00,-2.354421872028098495e-01,2.100000000000000089e+00
1.569435913062779298e+00,-3.940931609090629339e-01,2.100000000000000089e+00
1.522251603903686412e+00,-5.488064860213947016e-01,2.100000000000000089e+00
1.459857459907867971e+00,-6.980363181367029712e-01,2.100000000000000089e+00
1.382876902737367963e+00,-8.402916021013183689e-01,2.100000000000000089e+00
1.292079096673045102e+00,-9.741509701412117694e-01,2.100000000000000089e+00
1.188371263379329967e+00,-1.098276943698952568e+00,2.100000000000000089e+00
1.072789617245238691e+00,-1.211429297077345257e+00,2.100000000000000089e+00
9.464890118727352641e-01,-1.312477449364624293e+00,2.100000000000000089e+00
8.107314011612699600e-01,-1.400411760825215568e+00,2.100000000000000089e+00
6.668732302815723045e-01,-1.474353620886223348e+00,2.100000000000000089e+00
5.163518825238829768e-01,-1.533564226923847640e+00,2.100000000000000089e+00
3.606713174392516819e-01,-1.577451966134985506e+00,2.100000000000000089e+00
2.013870437728568219e-01,-1.605578326736794903e+00,2.100000000000000089e+00
4.009057733478958024e-02,-1.617662279431482553e+00,2.100000000000000089e+00
-1.216064608998239094e-01,-1.613583085358146763e+00,2.100000000000000089e+00
-2.820884475748808295e-01,-1.593381502475565537e+00,2.100000000000000089e+00
-4.397518997278100361e-01,-1.557259378322146670e+00,2.100000000000000089e+00
-5.930214962613106211e-01,-1.505577633222044520e+00,2.100000000000000089e+00
-7.403658180310125347e-01,-1.438852654088585314e+00,2.100000000000000089e+00
0.000000000000000000e+00,1.642787609686539252e+00,2.200000000000000178e+00
1.640050999000831899e-01,1.634580514305238319e+00,2.200000000000000178e+00
3.263715150548429644e-01,1.610041230745479890e+00,2.200000000000000178e+00
4.854769339152542051e-01,1.569414947416984729e+00,2.200000000000000178e+00
6.397316277293224607e-01,1.513107588713507479e+00,2.200000000000000178e+00
7.875943345862802536e-01,1.441681759150474917e+00,2.200000000000000178e+00
9.275876591961256246e-01,1.355851122006640264e+00,2.200000000000000178e+00
1.058312834534997249e+00,1.256473268636508989e+00,2.200000000000000178e+00
1.178463697862906834e+00,1.144541149701004290e+00,2.200000000000000178e+00
1.286839741470077181e+00,1.021173153932690258e+00,2.200000000000000178e+00
1.382358107753142384e+00,8.876019335652467479e-01,2.200000000000000178e+00
1.464064408770376469e+00,7.451620880798093260e-01,2.200000000000000178e+00
1.531142262170526624e+00,5.952768293281162082e-01,2.200000000000000178e+00
1.582921448215409699e+00,4.394437612701350693e-01,2.200000000000000178e+00
1.618884606393988124e+00,2.792199164103370546e-01,2.200000000000000178e+00
1.638672404717581133e+00,1.162061984436003337e-01,2.200000000000000178e+00
1.642087130046315790e+00,-4.796861344532304949e-02,2.200000000000000178e+00
1.629094663573465773e+00,-2.116641388050162220e-01,2.200000000000000178e+00
1.599824821729289415e+00,-3.732447860566313058e-01,2.200000000000000178e+00
1.554570059098170143e+00,-5.310960947842915392e-01,2.200000000000000178e+00
1.493782546309082582e+00,-6.836408668898950047e-01,2.200000000000000178e+00
1.418069652096134670e+00,-8.293549254351605393e-01,2.200000000000000178e+00
1.328187874670947455e+00,-9.667823437137673670e-01,2.200000000000000178e+00
1.225035283042587464e+00,-1.094549992389740600e+00,2.200000000000000178e+00
1.109642543808891935e+00,-1.211381259351879125e+00,2.200000000000000178e+00
9.831626230765166952e-01,-1.316108805199978971e+00,2.200000000000000178e+00
8.468592664047149832e-01,-1.407686226914251382e+00,2.200000000000000178e+00
7.020943718774526054e-01,-1.485198513168397350e+00,2.200000000000000178e+00
5.503143824679340712e-01,-1.547871186820321210e+00,2.200000000000000178e+00
3.930358336585453860e-01,-1.595078043231723974e+00,2.200000000000000178e+00
2.318302007196144099e-01,-1.626347407097854969e+00,2.200000000000000178e+00
6.830819704796815828e-02,-1.641366845271241992e+00,2.200000000000000178e+00
-9.589631954889349386e-02,-1.639986288490422162e+00,2.200000000000000178e+00
-2.591426718199313917e-01,-1.622219530822397893e+00,2.200000000000000178e+00
-4.197997561753228357e-01,-1.588244091836878980e+00,2.200000000000000178e+00
-5.762623401343596186e-01,-1.538399442889422319e+00,2.200000000000000178e+00
-7.269671012777784158e-01,-1.473183615235859723e+00,2.200000000000000178e+00
-8.704082474486042331e-01,-1.393248223868619462e+00,2.200000000000000178e+00
-1.005152562129636884e+00,-1.299391956795115544e+00,2.200000000000000178e+00
-1.129853724669132697e+00,-1.192552594811189470e+00,2.200000000000000178e+00
-1.243265762271719810e+00,-1.073797641505387590e+00,2.200000000000000178e+00
-1.344255499346710181e+00,-9.443136571159712611e-01,2.200000000000000178e+00
-1.431813879824017643e+00,-8.053944028132470345e-01,2.200000000000000178e+00
-1.505066049308866116e+00,-6.584279138656068397e-01,2.200000000000000178e+00
-1.563280096337711589e+00,-5.048826308499514415e-01,2.200000000000000178e+00
-1.605874365395646208e+00,-3.462927274788537013e-01,2.200000000000000178e+00
-1.632423268626037371e+00,-1.842427816439425603e-01,2.200000000000000178e+00
-1.642661538163706858e+00,-2.035194283741294935e-02,2.200000000000000178e+00
-1.636486876603756802e+00,1.437422458544916626e-01,2.200000000000000178e+00
-1.613960979123422623e+00,3.064002095406860304e-01,2.200000000000000178e+00
-1.575308917044255574e+00,4.659967236155932446e-01,2.200000000000000178e+00
-1.520916888993877780e+00,6.209371524661718711e-01,2.200000000000000178e+00
-1.451328362136954819e+00,7.696733825438405452e-01,2.200000000000000178e+00
-1.367238642030931928e+00,9.107192906033266810e-01,2.200000000000000178e+00
-1.269487925362743574e+00,1.042665592554876008e+00,2.200000000000000178e+00
-1.159052904981246801e+00,1.164193924565038341e+00,2.200000000000000178e+00
-1.037037011105128359e+00,1.274090015712294743e+00,2.200000000000000178e+00
-9.046593862129079788e-01,1.371255820580717932e+00,2.200000000000000178e+00
-7.632427037742818277e-01,1.454720490566808966e+00,2.200000000000000178e+00
-6.141999525340388066e-01,1.523650074277817179e+00,2.200000000000000178e+00
-4.590203183955869348e-01,1.577355850098393963e+00,2.200000000000000178e+00
-2.992543049676689715e-01,1.615301207669309846e+00,2.200000000000000178e+00
-1.364982414448369097e-01,1.637107009520782697e+00,2.200000000000000178e+00
2.762166738619366985e-02,1.642555379288753059e+00,2.200000000000000178e+00
1.914655896472092500e-01,1.631591878663490869e+00,2.200000000000000178e+00
3.533964510265792391e-01,1.604326051319192370e+00,2.200000000000000178e+00
5.117962918846286069e-01,1.561030328389796829e+00,2.200000000000000178e+00
6.650824333715267267e-01,1.502137306427152819e+00,2.200000000000000178e+00
8.117232910312009997e-01,1.428235425039264817e+00,2.200000000000000178e+00
9.502536778869363765e-01,1.340063087396248021e+00,2.200000000000000178e+00
1.079289444105329121e+00,1.238501282349930621e+00,2.200000000000000178e+00
1.197541306963879615e+00,1.124564781884465736e+00,2.200000000000000178e+00
1.303827732937771877e+00,9.993920018501064595e-01,2.200000000000000178e+00
1.397086743192298419e+00,8.642336272883335280e-01,2.200000000000000178e+00
1.476386524524323951e+00,7.204401160003524041e-01,2.200000000000000178e+00
1.540934739731802727e+00,5.694482052191358612e-01,2.200000000000000178e+00
1.590086444385184761e+00,4.127665562059186222e-01,2.200000000000000178e+00
1.623350530898966415e+00,2.519606802055762151e-01,2.200000000000000178e+00
1.640394635516347677e+00,8.863729637574586928e-02,2.200000000000000178e+00
1.641048459178023222e+00,-7.557172201987476245e-02,2.200000000000000178e+00
1.625305469094090904e+00,-2.390256527497628958e-01,2.200000000000000178e+00
1.593322964017529042e+00,-4.000913181687513198e-01,2.200000000000000178e+00
1.545420502567051102e+00,-5.571594033892068865e-01,2.200000000000000178e+00
1.482076710303023015e+00,-7.086605360234070616e-01,2.200000000000000178e+00
1.403924497459072551e+00,-8.530809668336899465e-01,2.200000000000000178e+00
1.311744735112249982e+00,-9.889776946144468450e-01,2.200000000000000178e+00
1.206458452977346330e+00,-1.114992884183177990e+00,2.200000000000000178e+00
1.089117636782433118e+00,-1.229867433420798184e+00,2.200000000000000178e+00
9.608947171752175720e-01,-1.332453553803798485e+00,2.200000000000000178e+00
8.230708551835509423e-01,-1.421726238727776703e+00,2.200000000000000178e+00
6.770231412779426083e-01,-1.496793505034598848e+00,2.200000000000000178e+00
5.242108359387813721e-01,-1.556905305413266660e+00,2.200000000000000178e+00
3.661607892079810633e-01,-1.601461022624716346e+00,2.200000000000000178e+00
2.044521849080821463e-01,-1.630015470670730826e+00,2.200000000000000178e+00
4.070076195948864328e-02,-1.642283342945281888e+00,2.200000000000000178e+00
-1.234573295487208650e-01,-1.638142062923820808e+00,2.200000000000000178e+00
-2.863818762296498899e-01,-1.617633008907396919e+00,2.200000000000000178e+00
-4.464449898685515783e-01,-1.580961100584350909e+00,2.200000000000000178e+00
-6.020473727437797296e-01,-1.528492751540525108e+00,2.200000000000000178e+00
-7.516342972809545442e-01,-1.460752208175835287e+00,2.200000000000000178e+00
0.000000000000000000e+00,1.666769000516291621e+00,2.300000000000000266e+00
1.663992440825602659e-01,1.658442098070002091e+00,2.300000000000000266e+00
3.311358819225246886e-01,1.633544590387868700e+00,2.300000000000000266e+00
4.925639194892889594e-01,1.592325245136629430e+00,2.300000000000000266e+00
6.490704211925005795e-01,1.535195912388730877e+00,2.300000000000000266e+00
7.990916258013122109e-01,1.462727409552543323e+00,2.300000000000000266e+00
9.411285710296900531e-01,1.375643817953503323e+00,2.300000000000000266e+00
1.073762070672083402e+00,1.274815248052860950e+00,2.300000000000000266e+00
1.195666894642871680e+00,1.161249145591569443e+00,2.300000000000000266e+00
1.305625010237315919e+00,1.036080225525459086e+00,2.300000000000000266e+00
1.402537752311717290e+00,9.005591343284869987e-01,2.300000000000000266e+00
1.485436800782361511e+00,7.560399539465759711e-01,2.300000000000000266e+00
1.553493855759711995e+00,6.039666722584127179e-01,2.300000000000000266e+00
1.606028913647106204e+00,4.458587552258822528e-01,2.300000000000000266e+00
1.642517061511915344e+00,2.832959648924440743e-01,2.300000000000000266e+00
1.662593721842051453e+00,1.179025749229965364e-01,2.300000000000000266e+00
1.666058295283957991e+00,-4.866885860167232541e-02,2.300000000000000266e+00
1.652876164965038752e+00,-2.147540089789790052e-01,2.300000000000000266e+00
1.623179042374007786e+00,-3.786934082868046447e-01,2.300000000000000266e+00
1.577263651343230988e+00,-5.388490282384266195e-01,2.300000000000000266e+00
1.515588763282277318e+00,-6.936206468196971509e-01,2.300000000000000266e+00
1.438770613285644373e+00,-8.414618371784478024e-01,2.300000000000000266e+00
1.347576742915394199e+00,-9.808954190104136606e-01,2.300000000000000266e+00
1.242918331179580838e+00,-1.110528218056544336e+00,2.300000000000000266e+00
1.125841090332796668e+00,-1.229064986239676971e+00,2.300000000000000266e+00
9.975148174649934862e-01,-1.335321343355170942e+00,2.300000000000000266e+00
8.592217062756389856e-01,-1.428235611006411387e+00,2.300000000000000266e+00
7.123435358181128274e-01,-1.506879420544400050e+00,2.300000000000000266e+00
5.583478642201585851e-01,-1.570466989020420367e+00,2.300000000000000266e+00
3.987733653281819723e-01,-1.618362970469515716e+00,2.300000000000000266e+00
2.352144547867958957e-01,-1.650088804077352700e+00,2.300000000000000266e+00
6.930535916474091229e-02,-1.665327495801688817e+00,2.300000000000000266e+00
-9.729621269678231932e-02,-1.663926785672056097e+00,2.300000000000000266e+00
-2.629256329628911759e-01,-1.645900669121056259e+00,2.300000000000000266e+00
-4.259279872160939284e-01,-1.611429257146625327e+00,2.300000000000000266e+00
-5.846746098141064607e-01,-1.560856976702478027e+00,2.300000000000000266e+00
-7.375793569785875636e-01,-1.494689129297838592e+00,2.300000000000000266e+00
-8.831144550194586218e-01,-1.413586842191792092e+00,2.300000000000000266e+00
-1.019825765344602342e+00,-1.318360462628250129e+00,2.300000000000000266e+00
-1.146347313732001272e+00,-1.209961461114155812e+00,2.300000000000000266e+00
-1.261414938692631216e+00,-1.089472924640692231e+00,2.300000000000000266e+00
-1.363878922554186524e+00,-9.580987348360862077e-01,2.300000000000000266e+00
-1.452715479060011194e+00,-8.171515391783338300e-01,2.300000000000000266e+00
-1.527036982702961065e+00,-6.680396354554978267e-01,2.300000000000000266e+00
-1.586100837586059020e+00,-5.122529005197334895e-01,2.300000000000000266e+00
-1.629316897195226765e+00,-3.513479039302733198e-01,2.300000000000000266e+00
-1.656253360948180431e+00,-1.869323552249164133e-01,2.300000000000000266e+00
-1.666641088603110887e+00,-2.064904021777479864e-02,2.300000000000000266e+00
-1.660376289419016604e+00,1.458405931735590744e-01,2.300000000000000266e+00
-1.637521559198477972e+00,3.108730355663919531e-01,2.300000000000000266e+00
-1.598305254851089208e+00,4.727993373488085793e-01,2.300000000000000266e+00
-1.543119212726702161e+00,6.300015844391194664e-01,2.300000000000000266e+00
-1.472514833516144206e+00,7.809090639485495311e-01,2.300000000000000266e+00
-1.387197572837781667e+00,9.240139582252236972e-01,2.300000000000000266e+00
-1.288019892558176949e+00,1.057886410469715877e+00,2.300000000000000266e+00
-1.175972743274901200e+00,1.181188811391549409e+00,2.300000000000000266e+00
-1.052175663065728184e+00,1.292689164159069426e+00,2.300000000000000266e+00
-9.178655914342360722e-01,1.391273394104536765e+00,2.300000000000000266e+00
-7.743845102191578844e-01,1.475956480189952291e+00,2.300000000000000266e+00
-6.231660349554570821e-01,1.545892297011655314e+00,2.300000000000000266e+00
-4.657210906617853530e-01,1.600382069005671815e+00,2.300000000000000266e+00
-3.036228151771445116e-01,1.638881352382161705e+00,2.300000000000000266e+00
-1.384908408876140140e-01,1.661005475027797607e+00,2.300000000000000266e+00
2.802488810508144135e-02,1.666533380022366950e+00,2.300000000000000266e+00
1.942606016796258050e-01,1.655409834366446953e+00,2.300000000000000266e+00
3.585553275362048375e-01,1.627745980851275975e+00,2.300000000000000266e+00
5.192674870826768929e-01,1.583818227556722968e+00,2.300000000000000266e+00
6.747912975452275974e-01,1.524065486073123532e+00,2.300000000000000266e+00
8.235728164190546652e-01,1.449084786041749728e+00,2.300000000000000266e+00
9.641254679481996437e-01,1.359625309831993034e+00,2.300000000000000266e+00
1.095044896499113962e+00,1.256580906958768784e+00,2.300000000000000266e+00
1.215022998417927713e+00,1.140981163033634838e+00,2.300000000000000266e+00
1.322860992169753169e+00,1.013981112485698111e+00,2.300000000000000266e+00
1.417481396167525887e+00,8.768496978393955921e-01,2.300000000000000266e+00
1.497938794611844981e+00,7.309570908602573969e-01,2.300000000000000266e+00
1.563429283773136280e+00,5.777610022515330401e-01,2.300000000000000266e+00
1.613298504331977634e+00,4.187921166907057069e-01,2.300000000000000266e+00
1.647048179521116928e+00,2.556387987341747769e-01,2.300000000000000266e+00
1.664341093742224498e+00,8.993122240364241626e-02,2.300000000000000266e+00
1.665004461912680034e+00,-7.667491697383586879e-02,2.300000000000000266e+00
1.649031655877004843e+00,-2.425149459262694318e-01,2.300000000000000266e+00
1.616582270633199592e+00,-4.059318457037905947e-01,2.300000000000000266e+00
1.567980529712279081e+00,-5.652928086622706072e-01,2.300000000000000266e+00
1.503712045643927242e+00,-7.190055527375529554e-01,2.300000000000000266e+00
1.424418967876617259e+00,-8.655342310015182727e-01,2.300000000000000266e+00
1.330893566632594505e+00,-1.003414777336894437e+00,2.300000000000000266e+00
1.224070316805701220e+00,-1.131269534901947260e+00,2.300000000000000266e+00
1.105016560997133857e+00,-1.247821021222252691e+00,2.300000000000000266e+00
9.749218449809965437e-01,-1.351904692373292916e+00,2.300000000000000266e+00
8.350860321561247579e-01,-1.442480578718416506e+00,2.300000000000000266e+00
6.869063157406907205e-01,-1.518643675941669935e+00,2.300000000000000266e+00
5.318632584794150686e-01,-1.579632987551772061e+00,2.300000000000000266e+00
3.715059993500289814e-01,-1.624839128507500563e+00,2.300000000000000266e+00
2.074367750786965114e-01,-1.653810413991588124e+00,2.300000000000000266e+00
4.129491112025901467e-02,-1.666257372496112277e+00,2.300000000000000266e+00
-1.252595579398093073e-01,-1.662055638126113122e+00,2.300000000000000266e+00
-2.905624749022509556e-01,-1.641247193222506784e+00,2.300000000000000266e+00
-4.529621876626507282e-01,-1.604039948888413170e+00,2.300000000000000266e+00
-6.108360519733175842e-01,-1.550805667610138716e+00,2.300000000000000266e+00
-7.626066443682205653e-01,-1.482076248729301993e+00,2.300000000000000266e+00
0.000000000000000000e+00,1.690079011482112037e+00,2.400000000000000355e+00
1.687263621193531571e-01,1.681635656073669827e+00,2.400000000000000355e+00
3.357668662019298034e-01,1.656389953064582032e+00,2.400000000000000355e+00
4.994524987471862798e-01,1.614594149174195525e+00,2.400000000000000355e+00
6.581477670220068354e-01,1.556665854259127624e+00,2.400000000000000355e+00
8.102670403634705254e-01,1.483183868693620511e+00,2.400000000000000355e+00
9.542903932762962782e-01,1.394882400187529958e+00,2.400000000000000355e+00
1.088778792025969500e+00,1.292643727825584454e+00,2.400000000000000355e+00
1.212388472988137567e+00,1.177489386626412449e+00,2.400000000000000355e+00
1.323884369090554847e+00,1.050569960702311567e+00,2.400000000000000355e+00
1.422152450195009132e+00,9.131535870031314284e-01,2.400000000000000355e+00
1.506210854118213538e+00,7.666132845110598115e-01,2.400000000000000355e+00
1.575219697074181191e+00,6.124132354888139895e-01,2.400000000000000355e+00
1.628489465515387202e+00,4.520941558544654959e-01,2.400000000000000355e+00
1.665487905524211110e+00,2.872579008572778703e-01,2.400000000000000355e+00
1.685845340918142865e+00,1.195514598695621294e-01,2.400000000000000355e+00
1.689358366932000033e+00,-4.934949978671208937e-02,2.400000000000000355e+00
1.675991882571103986e+00,-2.177573755538932676e-01,2.400000000000000355e+00
1.645879441328816695e+00,-3.839894916055578977e-01,2.400000000000000355e+00
1.599321916764181450e+00,-5.463849115871501905e-01,2.400000000000000355e+00
1.536784496272776357e+00,-7.033210341430025103e-01,2.400000000000000355e+00
1.458892033088028395e+00,-8.532298054127221976e-01,2.400000000000000355e+00
1.366422802954255333e+00,-9.946133865070333480e-01,2.400000000000000355e+00
1.260300727852689651e+00,-1.126059119418840293e+00,2.400000000000000355e+00
1.141586144478452081e+00,-1.246253641835070480e+00,2.400000000000000355e+00
1.011465209706794877e+00,-1.353996009818766888e+00,2.400000000000000355e+00
8.712380489056927857e-01,-1.448209697243929783e+00,2.400000000000000355e+00
7.223057655129344612e-01,-1.527953352088710526e+00,2.400000000000000355e+00
5.661564416737127070e-01,-1.592430202113647830e+00,2.400000000000000355e+00
4.043502698157250830e-01,-1.640996015946505571e+00,2.400000000000000355e+00
2.385039637221680608e-01,-1.673165540029188936e+00,2.400000000000000355e+00
7.027460486202698198e-02,-1.688617347110895617e+00,2.400000000000000355e+00
-9.865691462019958446e-02,-1.687197047842952990e+00,2.400000000000000355e+00
-2.666026868231812785e-01,-1.668918833386157763e+00,2.400000000000000355e+00
-4.318846531065572147e-01,-1.633965333617387827e+00,2.400000000000000355e+00
-5.928513706981772824e-01,-1.582685792352242382e+00,2.400000000000000355e+00
-7.478945133643902787e-01,-1.515592577816279318e+00,2.400000000000000355e+00
-8.954649412741235714e-01,-1.433356063231074229e+00,2.400000000000000355e+00
-1.034088179492000936e+00,-1.336797928666584978e+00,2.400000000000000355e+00
-1.162379150444499798e+00,-1.226882951085504159e+00,2.400000000000000355e+00
-1.279056013157219285e+00,-1.104709364610761746e+00,2.400000000000000355e+00
-1.382952970986177865e+00,-9.714978873331928666e-01,2.400000000000000355e+00
-1.473031919872515472e+00,-8.285795242998976740e-01,2.400000000000000355e+00
-1.548392820735101871e+00,-6.773822685517738584e-01,2.400000000000000355e+00
-1.608282692363521171e+00,-5.194168330890874818e-01,2.400000000000000355e+00
-1.652103134957419783e+00,-3.562615563265537078e-01,2.400000000000000355e+00
-1.679416309139513563e+00,-1.895466318576169984e-01,2.400000000000000355e+00
-1.689949310701908791e+00,-2.093782009894663843e-02,2.400000000000000355e+00
-1.683596897374742163e+00,1.478801954370307370e-01,2.400000000000000355e+00
-1.660422540372150202e+00,3.152206409428933709e-01,2.400000000000000355e+00
-1.620657790208878346e+00,4.794115060025449515e-01,2.400000000000000355e+00
-1.564699963124078996e+00,6.388122497665951194e-01,2.400000000000000355e+00
-1.493108171228786141e+00,7.918301926942309388e-01,2.400000000000000355e+00
-1.406597736042516145e+00,9.369364300807293544e-01,2.400000000000000355e+00
-1.306033041237103731e+00,1.072681108367866898e+00,2.400000000000000355e+00
-1.192418896000775552e+00,1.197707911601424202e+00,2.400000000000000355e+00
-1.066890495316888510e+00,1.310767613291859313e+00,2.400000000000000355e+00
-9.307020774709058308e-01,1.410730558272448087e+00,2.400000000000000355e+00
-7.852143921160366080e-01,1.496597949840302366e+00,2.400000000000000355e+00
-6.318811041125141914e-01,1.567511829402860712e+00,2.400000000000000355e+00
-4.722342689888224809e-01,1.622763648916546675e+00,2.400000000000000355e+00
-3.078690251492883778e-01,1.661801350464603422e+00,2.400000000000000355e+00
-1.404276557784333301e-01,1.684234882237310327e+00,2.400000000000000355e+00
2.841682030974986700e-02,1.689840095800734687e+00,2.400000000000000355e+00
1.969773649227484769e-01,1.678560985713787979e+00,2.400000000000000355e+00
3.635697768174989686e-01,1.650510249116080796e+00,2.400000000000000355e+00
5.265295196824804069e-01,1.605968159695356334e+00,2.400000000000000355e+00
6.842283536343120032e-01,1.545379767285450123e+00,2.400000000000000355e+00
8.350906040524539442e-01,1.469350451075460917e+00,2.400000000000000355e+00
9.776089051991552203e-01,1.378639870861010142e+00,2.400000000000000355e+00
1.110359261319646018e+00,1.274154376774668140e+00,2.400000000000000355e+00
1.232015274737005450e+00,1.156937953335032576e+00,2.400000000000000355e+00
1.341361398779296277e+00,1.028161788298516122e+00,2.400000000000000355e+00
1.437305083120113069e+00,8.891125705384207434e-01,2.400000000000000355e+00
